timestamp,speed,rpm,coolant_temp,battery_voltage,brake_pressure
2026-09-06 11:13:08,28,2785,94.9,13.62,41.6
2026-09-06 11:13:09,23,1320,77.0,14.21,77.7
2026-09-06 11:13:10,118,1289,93.5,14.33,26.5
2026-09-06 11:13:11,36,3125,84.9,13.97,33.0
2026-09-06 11:13:12,20,1506,84.3,13.27,94.5
2026-09-06 11:13:13,102,3234,82.7,13.77,97.2
2026-09-06 11:13:14,39,2463,80.1,13.97,80.0
2026-09-06 11:13:15,32,1317,86.8,14.13,62.1
2026-09-06 11:13:16,75,1222,75.2,14.14,24.4
2026-09-06 11:13:17,16,2307,94.3,13.98,43.2
2026-09-06 11:13:18,55,1247,88.5,13.87,19.7
2026-09-06 11:13:19,1,2449,78.0,13.67,0.9
2026-09-06 11:13:20,83,2245,78.5,13.91,68.4
2026-09-06 11:13:21,82,1552,87.9,13.32,7.6
2026-09-06 11:13:22,26,3140,78.0,14.14,36.3
2026-09-06 11:13:23,76,1945,93.8,14.07,24.6
2026-09-06 11:13:24,55,1401,94.1,14.0,42.2
2026-09-06 11:13:25,90,2485,94.3,14.12,95.3
2026-09-06 11:13:26,109,2201,76.9,13.51,75.9
2026-09-06 11:13:27,68,3106,85.8,14.37,22.9
2026-09-06 11:13:28,114,1631,90.9,13.46,18.6
2026-09-06 11:13:29,69,1916,93.3,13.37,33.3
2026-09-06 11:13:30,45,2216,85.6,13.77,17.9
2026-09-06 11:13:31,6,2275,78.5,14.18,87.2
2026-09-06 11:13:32,9,3411,79.4,13.47,83.4
2026-09-06 11:13:33,5,1943,83.0,13.29,67.1
2026-09-06 11:13:34,65,2442,92.9,14.2,9.1
2026-09-06 11:13:35,17,941,88.8,13.88,19.7
2026-09-06 11:13:36,39,2269,88.6,14.09,81.0
2026-09-06 11:13:37,57,1493,75.8,13.43,22.8
2026-09-06 11:13:38,3,3470,87.5,13.98,85.0
2026-09-06 11:13:39,19,1728,81.2,13.71,79.9
2026-09-06 11:13:40,112,3003,82.9,13.68,8.9
2026-09-06 11:13:41,8,1774,89.0,13.68,97.2
2026-09-06 11:13:42,10,2310,77.0,13.27,8.0
2026-09-06 11:13:43,79,1237,85.0,13.77,26.3
2026-09-06 11:13:44,13,1496,92.5,13.42,78.7
2026-09-06 11:13:45,26,1765,77.1,13.22,26.2
2026-09-06 11:13:46,71,2321,83.0,13.71,94.3
2026-09-06 11:13:47,77,3343,89.3,13.98,20.2
2026-09-06 11:13:48,81,1450,81.6,13.37,18.4
2026-09-06 11:13:49,27,2087,77.1,13.59,96.5
2026-09-06 11:13:50,106,2799,88.4,14.09,0.2
2026-09-06 11:13:51,54,1232,83.5,13.31,89.4
2026-09-06 11:13:52,20,2557,77.1,13.77,8.9
2026-09-06 11:13:53,118,2343,75.9,13.67,89.5
2026-09-06 11:13:54,99,1860,83.4,13.22,75.8
2026-09-06 11:13:55,44,3335,81.4,13.91,28.0
2026-09-06 11:13:56,5,1171,86.2,13.26,61.8
2026-09-06 11:13:57,26,1662,81.1,13.49,86.4
2026-09-06 11:13:58,67,3318,81.0,13.36,9.7
2026-09-06 11:13:59,50,1521,80.5,14.36,36.7
2026-09-06 11:14:00,15,1301,92.3,13.87,72.9
2026-09-06 11:14:01,29,814,92.9,14.07,16.0
2026-09-06 11:14:02,51,2398,81.9,13.96,68.6
2026-09-06 11:14:03,76,3368,78.8,14.23,69.0
2026-09-06 11:14:04,87,927,91.8,13.99,60.6
2026-09-06 11:14:05,35,1586,77.8,13.32,85.0
2026-09-06 11:14:06,95,1503,82.3,14.3,26.3
2026-09-06 11:14:07,99,2827,80.4,13.36,88.3
2026-09-06 11:14:08,98,2850,87.8,13.85,16.8
2026-09-06 11:14:09,9,1287,75.2,14.35,35.2
2026-09-06 11:14:10,110,3125,89.6,14.05,86.1
2026-09-06 11:14:11,5,1486,87.6,14.01,56.4
2026-09-06 11:14:12,28,846,78.7,13.71,56.4
2026-09-06 11:14:13,1,3462,80.8,13.22,28.1
2026-09-06 11:14:14,16,2573,77.8,14.14,99.0
2026-09-06 11:14:15,1,1727,85.3,14.02,63.3
2026-09-06 11:14:16,21,1053,86.3,14.04,89.5
2026-09-06 11:14:17,52,3083,91.0,13.28,82.7
2026-09-06 11:14:18,29,3328,92.5,13.72,22.9
2026-09-06 11:14:19,61,1126,93.7,13.46,65.5
2026-09-06 11:14:20,68,1616,78.7,13.65,10.5
2026-09-06 11:14:21,29,2708,85.6,13.89,44.0
2026-09-06 11:14:22,64,3385,88.7,13.41,5.4
2026-09-06 11:14:23,76,3497,84.1,13.69,66.8
2026-09-06 11:14:24,91,1479,80.1,13.92,45.4
2026-09-06 11:14:25,40,2445,78.6,14.22,4.2
2026-09-06 11:14:26,49,3019,81.9,13.96,13.6
2026-09-06 11:14:27,61,2806,93.6,13.69,95.2
2026-09-06 11:14:28,18,1918,82.1,13.87,10.7
2026-09-06 11:14:29,120,2251,87.2,13.43,36.0
2026-09-06 11:14:30,0,1543,78.7,14.35,77.6
2026-09-06 11:14:31,107,1279,94.4,14.27,26.2
2026-09-06 11:14:32,56,1595,85.5,14.38,70.5
2026-09-06 11:14:33,30,2130,93.4,14.17,77.6
2026-09-06 11:14:34,74,3310,85.7,13.63,21.0
2026-09-06 11:14:35,99,2837,78.1,13.45,15.6
2026-09-06 11:14:36,73,2604,94.1,13.73,85.7
2026-09-06 11:14:37,28,3216,77.8,14.2,86.9
2026-09-06 11:14:38,107,3031,78.4,13.29,11.9
2026-09-06 11:14:39,23,2790,78.2,13.96,26.3
2026-09-06 11:14:40,115,1288,89.0,13.79,57.8
2026-09-06 11:14:41,27,1955,94.8,14.21,20.3
2026-09-06 11:14:42,77,1811,81.4,13.48,19.8
2026-09-06 11:14:43,41,832,80.2,14.28,32.3
2026-09-06 11:14:44,119,2559,83.8,13.73,14.8
2026-09-06 11:14:45,40,2287,84.6,13.39,61.3
2026-09-06 11:14:46,21,3053,80.5,14.15,74.6
2026-09-06 11:14:47,55,3253,82.7,13.69,14.8
2026-09-06 11:14:48,65,2283,82.9,14.07,11.7
2026-09-06 11:14:49,92,2306,77.5,13.7,95.9
2026-09-06 11:14:50,92,934,77.0,14.29,83.9
2026-09-06 11:14:51,101,2638,78.2,13.56,76.4
2026-09-06 11:14:52,67,2209,94.7,13.96,79.0
2026-09-06 11:14:53,10,2545,93.9,13.35,91.7
2026-09-06 11:14:54,66,2695,79.6,13.88,47.0
2026-09-06 11:14:55,86,1450,87.3,14.3,66.4
2026-09-06 11:14:56,37,1123,81.5,14.18,52.8
2026-09-06 11:14:57,61,973,89.1,14.35,51.1
2026-09-06 11:14:58,49,902,84.1,14.12,92.7
2026-09-06 11:14:59,39,890,88.0,14.05,52.1
2026-09-06 11:15:00,105,1310,88.1,13.22,72.8
2026-09-06 11:15:01,14,2058,92.5,13.9,35.0
2026-09-06 11:15:02,42,2631,86.4,14.31,18.9
2026-09-06 11:15:03,30,1841,83.8,14.05,4.9
2026-09-06 11:15:04,30,3478,94.7,13.94,26.4
2026-09-06 11:15:05,55,2272,85.0,14.3,7.5
2026-09-06 11:15:06,6,1859,80.4,14.19,6.8
2026-09-06 11:15:07,52,932,92.5,13.76,65.0
2026-09-06 11:15:08,51,1614,89.1,13.64,26.6
2026-09-06 11:15:09,2,3293,91.0,13.31,3.9
2026-09-06 11:15:10,83,1152,92.4,14.03,32.6
2026-09-06 11:15:11,6,1144,78.1,13.51,96.1
2026-09-06 11:15:12,28,1364,89.5,14.4,74.9
2026-09-06 11:15:13,83,1312,75.9,14.3,75.3
2026-09-06 11:15:14,72,3372,88.8,13.81,96.2
2026-09-06 11:15:15,40,2918,84.6,13.94,9.2
2026-09-06 11:15:16,19,2570,94.4,13.49,15.6
2026-09-06 11:15:17,26,1590,77.8,14.33,53.2
2026-09-06 11:15:18,46,1556,94.2,13.46,14.3
2026-09-06 11:15:19,9,3409,93.1,13.21,90.9
2026-09-06 11:15:20,103,2096,93.0,13.56,94.7
2026-09-06 11:15:21,46,1705,85.8,14.29,55.4
2026-09-06 11:15:22,55,997,93.8,13.79,68.9
2026-09-06 11:15:23,84,941,85.8,13.55,66.7
2026-09-06 11:15:24,42,2699,82.9,13.52,29.9
2026-09-06 11:15:25,70,1566,80.7,13.63,15.1
2026-09-06 11:15:26,44,2338,89.5,14.35,45.3
2026-09-06 11:15:27,120,3113,75.3,13.43,32.3
2026-09-06 11:15:28,64,1442,90.6,14.31,32.7
2026-09-06 11:15:29,11,3196,93.6,13.94,40.8
2026-09-06 11:15:30,37,2102,86.5,13.95,91.5
2026-09-06 11:15:31,0,2849,83.0,13.67,29.5
2026-09-06 11:15:32,72,2135,91.9,13.96,48.9
2026-09-06 11:15:33,100,1002,86.0,14.32,70.4
2026-09-06 11:15:34,87,2693,83.3,14.0,30.3
2026-09-06 11:15:35,31,2096,91.2,13.48,43.7
2026-09-06 11:15:36,115,2541,93.3,13.71,89.3
2026-09-06 11:15:37,57,2121,88.4,14.24,64.0
2026-09-06 11:15:38,34,1373,93.8,14.11,12.4
2026-09-06 11:15:39,111,2246,78.0,13.62,39.2
2026-09-06 11:15:40,87,3129,80.8,13.74,75.4
2026-09-06 11:15:41,67,1257,86.3,14.02,75.9
2026-09-06 11:15:42,65,1537,88.6,13.84,61.5
2026-09-06 11:15:43,46,1117,77.1,14.17,5.5
2026-09-06 11:15:44,24,2753,87.0,13.21,31.1
2026-09-06 11:15:45,1,2245,76.3,14.31,67.8
2026-09-06 11:15:46,15,1896,79.2,14.02,69.9
2026-09-06 11:15:47,45,1882,77.6,13.26,86.2
2026-09-06 11:15:48,63,2632,94.1,13.86,11.8
2026-09-06 11:15:49,2,1962,90.0,14.32,97.4
2026-09-06 11:15:50,27,916,76.4,14.04,17.5
2026-09-06 11:15:51,85,2622,94.7,13.96,84.9
2026-09-06 11:15:52,49,2968,75.5,13.69,43.6
2026-09-06 11:15:53,3,1112,92.4,13.95,29.2
2026-09-06 11:15:54,70,1721,83.8,13.85,76.7
2026-09-06 11:15:55,64,2131,77.2,13.46,73.9
2026-09-06 11:15:56,108,3186,94.6,13.55,37.1
2026-09-06 11:15:57,69,2658,78.1,14.06,19.1
2026-09-06 11:15:58,117,1013,88.9,13.92,37.6
2026-09-06 11:15:59,103,2440,82.5,14.09,93.4
2026-09-06 11:16:00,103,1289,93.4,14.29,25.3
2026-09-06 11:16:01,55,1317,95.0,13.88,97.3
2026-09-06 11:16:02,94,2803,80.2,13.87,96.4
2026-09-06 11:16:03,35,2343,83.9,13.36,62.1
2026-09-06 11:16:04,85,3171,86.9,14.06,52.6
2026-09-06 11:16:05,109,1425,92.8,13.33,76.2
2026-09-06 11:16:06,58,3425,77.8,14.09,80.7
2026-09-06 11:16:07,99,831,88.6,13.65,3.1
2026-09-06 11:16:08,79,2987,83.8,14.04,25.9
2026-09-06 11:16:09,47,2035,90.6,13.72,65.5
2026-09-06 11:16:10,3,2062,85.7,13.78,56.4
2026-09-06 11:16:11,109,1803,92.5,14.39,21.4
2026-09-06 11:16:12,32,2812,88.6,13.75,44.4
2026-09-06 11:16:13,47,1721,82.6,13.28,23.0
2026-09-06 11:16:14,106,2364,84.6,13.39,69.5
2026-09-06 11:16:15,74,2380,81.0,13.46,94.2
2026-09-06 11:16:16,59,2917,81.2,13.29,94.6
2026-09-06 11:16:17,72,2120,94.8,13.53,19.1
2026-09-06 11:16:18,46,2687,92.6,13.22,18.2
2026-09-06 11:16:19,53,885,80.1,13.54,63.2
2026-09-06 11:16:20,25,1553,84.8,13.6,62.5
2026-09-06 11:16:21,57,3434,83.6,13.88,24.8
2026-09-06 11:16:22,73,2005,75.7,13.51,44.9
2026-09-06 11:16:23,2,2046,76.9,14.38,72.5
2026-09-06 11:16:24,87,1678,88.9,13.74,5.3
2026-09-06 11:16:25,84,1131,81.3,14.24,24.8
2026-09-06 11:16:26,18,1652,79.9,13.55,43.6
2026-09-06 11:16:27,109,993,93.5,13.7,58.2
2026-09-06 11:16:28,38,979,93.5,13.27,66.0
2026-09-06 11:16:29,19,2049,90.5,13.82,23.4
2026-09-06 11:16:30,63,1046,86.0,14.05,83.8
2026-09-06 11:16:31,75,1539,86.1,14.33,10.0
2026-09-06 11:16:32,59,3187,80.8,14.08,48.7
2026-09-06 11:16:33,6,3281,80.2,13.97,39.8
2026-09-06 11:16:34,48,929,83.6,14.18,28.3
2026-09-06 11:16:35,79,2264,90.4,13.94,29.0
2026-09-06 11:16:36,105,1948,93.5,13.76,42.5
2026-09-06 11:16:37,7,1054,91.1,13.79,5.8
2026-09-06 11:16:38,120,1859,78.9,13.67,3.7
2026-09-06 11:16:39,15,2793,84.1,13.96,5.8
2026-09-06 11:16:40,100,3478,82.5,14.29,69.6
2026-09-06 11:16:41,5,1471,84.3,13.62,57.8
2026-09-06 11:16:42,75,2562,86.9,14.05,97.2
2026-09-06 11:16:43,119,3100,94.3,13.98,79.3
2026-09-06 11:16:44,44,3011,86.4,14.16,11.2
2026-09-06 11:16:45,85,2015,90.8,13.39,94.1
2026-09-06 11:16:46,37,2295,76.9,14.0,79.1
2026-09-06 11:16:47,119,2701,93.6,13.67,32.0
2026-09-06 11:16:48,22,2901,91.8,14.22,74.7
2026-09-06 11:16:49,67,1155,82.5,13.57,7.5
2026-09-06 11:16:50,23,2160,87.0,13.52,14.9
2026-09-06 11:16:51,76,2915,88.3,13.2,14.8
2026-09-06 11:16:52,82,3030,77.2,13.22,93.6
2026-09-06 11:16:53,82,1719,85.9,14.23,5.5
2026-09-06 11:16:54,8,2966,80.6,14.06,89.1
2026-09-06 11:16:55,115,2771,85.0,14.26,90.6
2026-09-06 11:16:56,92,804,93.6,14.27,38.1
2026-09-06 11:16:57,106,2088,79.6,13.63,53.3
2026-09-06 11:16:58,27,3088,89.3,13.38,89.3
2026-09-06 11:16:59,57,2040,79.9,13.33,76.5
2026-09-06 11:17:00,88,1434,94.1,13.98,75.2
2026-09-06 11:17:01,117,2017,75.0,14.34,57.3
2026-09-06 11:17:02,77,1169,76.8,13.33,98.1
2026-09-06 11:17:03,92,3043,79.0,13.96,64.5
2026-09-06 11:17:04,14,1134,84.8,13.66,35.4
2026-09-06 11:17:05,83,2681,79.3,13.58,19.5
2026-09-06 11:17:06,47,1382,84.9,13.66,6.6
2026-09-06 11:17:07,32,806,84.2,13.24,7.8
2026-09-06 11:17:08,59,3005,82.7,14.3,81.9
2026-09-06 11:17:09,115,2316,77.3,13.99,36.2
2026-09-06 11:17:10,26,1092,78.6,14.23,92.3
2026-09-06 11:17:11,35,3339,85.6,13.9,12.2
2026-09-06 11:17:12,93,2412,75.7,14.27,20.4
2026-09-06 11:17:13,32,1208,90.9,13.84,7.0
2026-09-06 11:17:14,108,1572,83.6,14.27,35.0
2026-09-06 11:17:15,41,3021,85.8,13.5,50.5
2026-09-06 11:17:16,5,1263,91.1,13.53,21.7
2026-09-06 11:17:17,51,3084,81.6,13.63,94.6
2026-09-06 11:17:18,77,841,84.7,13.56,49.6
2026-09-06 11:17:19,25,1016,82.1,13.25,15.5
2026-09-06 11:17:20,16,3385,75.5,13.55,92.5
2026-09-06 11:17:21,13,3337,77.6,13.2,20.0
2026-09-06 11:17:22,13,2603,91.0,13.33,36.4
2026-09-06 11:17:23,8,3255,87.8,14.03,92.8
2026-09-06 11:17:24,61,1016,78.6,13.72,3.7
2026-09-06 11:17:25,116,3172,82.1,13.84,49.6
2026-09-06 11:17:26,86,2731,92.8,13.39,94.7
2026-09-06 11:17:27,36,3335,77.5,13.22,6.7
2026-09-06 11:17:28,119,2978,80.1,14.25,20.5
2026-09-06 11:17:29,101,1158,86.1,14.38,42.2
2026-09-06 11:17:30,106,2586,77.8,14.32,86.0
2026-09-06 11:17:31,60,2810,77.5,13.76,62.0
2026-09-06 11:17:32,87,2849,81.1,13.51,84.4
2026-09-06 11:17:33,27,3315,83.3,13.91,56.1
2026-09-06 11:17:34,111,1391,87.1,13.79,67.2
2026-09-06 11:17:35,81,926,85.1,14.2,95.4
2026-09-06 11:17:36,51,1624,90.2,14.05,78.1
2026-09-06 11:17:37,55,1401,79.2,13.86,61.0
2026-09-06 11:17:38,22,2417,81.7,13.38,34.3
2026-09-06 11:17:39,74,3150,77.2,13.79,82.4
2026-09-06 11:17:40,117,967,80.2,13.68,88.1
2026-09-06 11:17:41,77,1775,90.9,13.4,86.5
2026-09-06 11:17:42,78,1433,83.8,13.77,57.7
2026-09-06 11:17:43,119,3025,77.1,13.37,22.4
2026-09-06 11:17:44,89,1371,81.3,13.75,26.6
2026-09-06 11:17:45,102,1045,91.2,13.96,69.8
2026-09-06 11:17:46,102,1099,89.0,13.8,22.4
2026-09-06 11:17:47,31,1957,83.5,13.44,98.5
2026-09-06 11:17:48,4,3191,94.0,14.39,22.8
2026-09-06 11:17:49,21,1197,77.6,13.76,43.7
2026-09-06 11:17:50,87,1179,78.3,13.64,92.4
2026-09-06 11:17:51,14,2687,94.7,13.6,57.3
2026-09-06 11:17:52,53,880,77.1,13.34,8.7
2026-09-06 11:17:53,61,2737,91.5,14.12,90.9
2026-09-06 11:17:54,76,2211,84.5,14.0,44.1
2026-09-06 11:17:55,59,1491,75.9,13.21,77.9
2026-09-06 11:17:56,69,3493,82.8,13.25,38.6
2026-09-06 11:17:57,50,2846,90.4,13.97,94.8
2026-09-06 11:17:58,58,2883,81.1,13.69,98.5
2026-09-06 11:17:59,53,1943,80.6,13.54,55.0
2026-09-06 11:18:00,114,2240,87.7,14.25,3.5
2026-09-06 11:18:01,93,1172,78.7,13.57,61.2
2026-09-06 11:18:02,20,1173,82.1,13.66,81.5
2026-09-06 11:18:03,94,1096,85.2,13.6,49.3
2026-09-06 11:18:04,47,1663,88.2,13.91,14.8
2026-09-06 11:18:05,79,2054,90.6,14.19,89.2
2026-09-06 11:18:06,96,3431,86.2,13.91,7.6
2026-09-06 11:18:07,93,3250,77.0,14.31,38.7
2026-09-06 11:18:08,33,1934,93.9,13.31,57.3
2026-09-06 11:18:09,91,1259,77.7,13.63,30.3
2026-09-06 11:18:10,39,2082,92.0,14.09,87.4
2026-09-06 11:18:11,31,1051,88.3,13.31,52.3
2026-09-06 11:18:12,52,1284,76.5,13.68,37.7
2026-09-06 11:18:13,116,1599,78.2,14.19,65.1
2026-09-06 11:18:14,16,2784,92.0,14.2,86.5
2026-09-06 11:18:15,96,1818,75.1,13.58,49.0
2026-09-06 11:18:16,105,2468,94.4,13.77,29.6
2026-09-06 11:18:17,102,3493,79.4,13.63,7.9
2026-09-06 11:18:18,68,1198,83.2,13.24,69.1
2026-09-06 11:18:19,89,1963,88.1,13.78,86.8
2026-09-06 11:18:20,24,3342,92.3,13.62,98.6
2026-09-06 11:18:21,10,979,76.5,14.31,14.6
2026-09-06 11:18:22,110,2301,89.2,14.36,38.6
2026-09-06 11:18:23,103,2917,91.0,13.9,66.0
2026-09-06 11:18:24,109,1913,79.0,13.22,85.0
2026-09-06 11:18:25,110,3008,93.7,13.56,24.5
2026-09-06 11:18:26,51,1539,91.6,13.61,55.0
2026-09-06 11:18:27,106,1634,85.7,14.14,54.3
2026-09-06 11:18:28,86,860,87.5,14.05,5.0
2026-09-06 11:18:29,27,1500,84.6,14.31,98.9
2026-09-06 11:18:30,1,1050,94.4,13.32,30.7
2026-09-06 11:18:31,43,2128,79.6,13.89,33.1
2026-09-06 11:18:32,101,3323,79.0,14.24,2.2
2026-09-06 11:18:33,61,2470,86.2,13.8,78.7
2026-09-06 11:18:34,96,2167,92.6,13.51,15.3
2026-09-06 11:18:35,115,2159,89.6,13.46,98.2
2026-09-06 11:18:36,72,3058,86.4,13.5,65.6
2026-09-06 11:18:37,120,2936,76.3,13.64,86.3
2026-09-06 11:18:38,108,2830,84.8,13.75,16.5
2026-09-06 11:18:39,38,2976,84.9,13.86,11.1
2026-09-06 11:18:40,106,1443,84.7,13.44,11.5
2026-09-06 11:18:41,114,3430,94.1,14.36,58.4
2026-09-06 11:18:42,119,3154,86.9,13.9,26.1
2026-09-06 11:18:43,78,2559,79.8,14.05,60.8
2026-09-06 11:18:44,80,1282,79.6,13.43,88.2
2026-09-06 11:18:45,0,1122,86.1,13.71,26.3
2026-09-06 11:18:46,112,2631,86.6,14.04,33.1
2026-09-06 11:18:47,32,2091,78.7,14.05,65.9
2026-09-06 11:18:48,6,1561,87.7,14.06,59.9
2026-09-06 11:18:49,63,3110,81.7,13.33,47.1
2026-09-06 11:18:50,114,1359,91.7,13.2,48.3
2026-09-06 11:18:51,117,1953,90.1,13.37,60.0
2026-09-06 11:18:52,115,1313,89.1,13.41,1.8
2026-09-06 11:18:53,63,2592,94.7,13.5,65.0
2026-09-06 11:18:54,118,3310,77.1,14.06,55.1
2026-09-06 11:18:55,13,1348,90.7,14.04,5.9
2026-09-06 11:18:56,4,2582,76.0,14.23,65.0
2026-09-06 11:18:57,49,1766,85.0,13.51,40.8
2026-09-06 11:18:58,11,2785,88.4,13.79,22.7
2026-09-06 11:18:59,51,2817,90.1,13.72,88.9
2026-09-06 11:19:00,111,2090,87.9,13.81,64.9
2026-09-06 11:19:01,94,944,92.2,14.24,49.3
2026-09-06 11:19:02,24,2743,83.7,14.22,57.8
2026-09-06 11:19:03,67,1197,89.6,13.68,65.3
2026-09-06 11:19:04,1,1119,87.4,14.13,89.2
2026-09-06 11:19:05,67,1750,76.4,14.08,47.1
2026-09-06 11:19:06,4,2715,81.4,13.33,8.5
2026-09-06 11:19:07,41,2460,92.2,13.98,87.0
2026-09-06 11:19:08,86,2731,80.8,13.53,66.1
2026-09-06 11:19:09,109,1034,93.4,14.26,17.6
2026-09-06 11:19:10,81,1756,81.2,13.8,75.8
2026-09-06 11:19:11,32,1920,75.7,13.99,28.9
2026-09-06 11:19:12,57,1787,88.8,13.9,93.5
2026-09-06 11:19:13,107,2492,88.8,14.12,90.0
2026-09-06 11:19:14,69,3426,86.8,13.93,59.7
2026-09-06 11:19:15,57,1418,89.5,13.48,8.1
2026-09-06 11:19:16,28,3496,80.7,13.39,88.6
2026-09-06 11:19:17,32,3186,87.4,13.49,94.9
2026-09-06 11:19:18,68,3041,86.6,13.59,75.0
2026-09-06 11:19:19,18,1749,94.8,13.36,36.7
2026-09-06 11:19:20,111,2553,85.2,13.66,70.8
2026-09-06 11:19:21,80,1071,89.3,13.39,93.4
2026-09-06 11:19:22,44,2539,81.3,13.73,49.5
2026-09-06 11:19:23,105,2300,90.9,13.82,23.0
2026-09-06 11:19:24,35,908,91.6,13.78,83.4
2026-09-06 11:19:25,73,2531,78.9,13.23,78.6
2026-09-06 11:19:26,89,1894,93.2,13.86,17.7
2026-09-06 11:19:27,42,1535,78.6,13.53,82.4
2026-09-06 11:19:28,111,3069,77.8,13.58,24.7
2026-09-06 11:19:29,16,1439,78.3,14.36,7.2
2026-09-06 11:19:30,62,2420,79.9,13.61,67.1
2026-09-06 11:19:31,33,2924,85.3,14.1,73.6
2026-09-06 11:19:32,9,3231,90.2,13.55,80.6
2026-09-06 11:19:33,37,1241,81.7,14.35,48.3
2026-09-06 11:19:34,14,1599,83.4,13.64,79.3
2026-09-06 11:19:35,98,1781,85.4,13.55,38.2
2026-09-06 11:19:36,65,1925,79.8,13.83,25.2
2026-09-06 11:19:37,17,942,82.5,13.3,1.1
2026-09-06 11:19:38,41,3009,94.5,13.37,60.3
2026-09-06 11:19:39,34,1608,83.9,13.2,0.8
2026-09-06 11:19:40,108,3448,92.7,14.06,51.0
2026-09-06 11:19:41,24,2018,92.4,13.59,79.6
2026-09-06 11:19:42,90,978,83.6,14.03,86.5
2026-09-06 11:19:43,80,1463,78.4,13.39,88.2
2026-09-06 11:19:44,25,1087,82.0,13.68,49.6
2026-09-06 11:19:45,100,2639,85.7,13.81,77.2
2026-09-06 11:19:46,118,2254,81.3,13.7,73.5
2026-09-06 11:19:47,47,919,87.8,13.92,95.0
2026-09-06 11:19:48,106,931,84.1,13.58,27.5
2026-09-06 11:19:49,56,943,82.3,14.03,92.1
2026-09-06 11:19:50,11,2804,85.6,14.38,55.8
2026-09-06 11:19:51,8,1871,85.8,13.22,71.0
2026-09-06 11:19:52,65,1169,87.1,13.29,69.4
2026-09-06 11:19:53,79,3381,77.9,13.7,16.2
2026-09-06 11:19:54,56,1752,82.9,13.45,26.3
2026-09-06 11:19:55,78,2811,88.0,14.05,21.6
2026-09-06 11:19:56,7,862,93.4,13.31,69.7
2026-09-06 11:19:57,104,1017,84.8,14.12,4.6
2026-09-06 11:19:58,64,1214,92.7,13.93,95.0
2026-09-06 11:19:59,5,3268,80.3,14.22,5.8
2026-09-06 11:20:00,44,1313,93.3,13.31,33.0
2026-09-06 11:20:01,81,2303,88.7,13.69,2.0
2026-09-06 11:20:02,49,3264,94.2,13.37,8.1
2026-09-06 11:20:03,94,3197,92.6,14.35,9.7
2026-09-06 11:20:04,37,881,84.9,13.46,20.0
2026-09-06 11:20:05,54,2696,79.1,13.62,74.4
2026-09-06 11:20:06,86,1459,86.6,14.11,27.4
2026-09-06 11:20:07,110,2487,85.7,13.99,81.0
2026-09-06 11:20:08,33,1580,82.5,14.09,10.4
2026-09-06 11:20:09,49,1169,87.1,13.59,46.2
2026-09-06 11:20:10,7,2324,80.3,13.68,24.5
2026-09-06 11:20:11,21,1412,85.0,14.13,60.7
2026-09-06 11:20:12,27,2496,91.4,13.64,57.7
2026-09-06 11:20:13,120,2057,93.2,14.1,35.8
2026-09-06 11:20:14,91,1213,81.7,14.28,51.4
2026-09-06 11:20:15,11,1682,77.9,13.97,70.7
2026-09-06 11:20:16,7,1109,94.8,14.03,0.7
2026-09-06 11:20:17,50,1852,89.7,13.85,84.1
2026-09-06 11:20:18,63,1045,75.2,13.9,50.6
2026-09-06 11:20:19,86,1992,88.0,13.92,23.5
2026-09-06 11:20:20,92,3002,92.0,13.73,12.1
2026-09-06 11:20:21,34,3329,88.3,13.45,26.6
2026-09-06 11:20:22,16,834,85.0,14.1,19.9
2026-09-06 11:20:23,32,1092,81.6,13.58,74.1
2026-09-06 11:20:24,19,899,81.9,14.01,81.9
2026-09-06 11:20:25,91,2904,75.6,13.71,11.6
2026-09-06 11:20:26,16,2006,94.9,14.3,90.1
2026-09-06 11:20:27,57,2166,79.7,13.31,89.8
2026-09-06 11:20:28,83,964,88.5,13.83,87.8
2026-09-06 11:20:29,73,2775,81.2,14.06,16.3
2026-09-06 11:20:30,101,1533,76.3,13.26,32.8
2026-09-06 11:20:31,103,2998,92.9,14.26,10.1
2026-09-06 11:20:32,70,896,88.7,14.24,52.0
2026-09-06 11:20:33,36,2445,89.7,14.26,12.7
2026-09-06 11:20:34,28,2739,75.7,13.66,25.6
2026-09-06 11:20:35,23,1158,75.1,14.29,8.7
2026-09-06 11:20:36,59,1500,83.0,13.65,36.6
2026-09-06 11:20:37,99,972,90.6,14.35,93.4
2026-09-06 11:20:38,86,2933,93.1,14.2,94.0
2026-09-06 11:20:39,89,1645,82.9,13.32,8.6
2026-09-06 11:20:40,90,2485,94.0,14.13,30.4
2026-09-06 11:20:41,5,2315,80.3,13.64,49.0
2026-09-06 11:20:42,32,3121,89.8,13.37,10.2
2026-09-06 11:20:43,110,1272,86.0,13.79,12.1
2026-09-06 11:20:44,33,3354,85.1,13.47,21.4
2026-09-06 11:20:45,34,966,83.7,13.34,62.2
2026-09-06 11:20:46,86,3338,89.8,14.17,90.9
2026-09-06 11:20:47,45,1401,93.9,13.26,50.2
2026-09-06 11:20:48,6,3137,83.4,13.79,99.3
2026-09-06 11:20:49,55,2193,83.7,14.07,72.7
2026-09-06 11:20:50,16,3113,79.3,14.39,61.2
2026-09-06 11:20:51,81,2295,77.5,14.24,10.7
2026-09-06 11:20:52,37,1499,90.2,13.37,80.6
2026-09-06 11:20:53,20,960,85.4,13.46,50.7
